itemID,item,definition,type,choices,category,gloss,uni_lemma
item_1,first_signs_1,"Reaguje, gdy zawołać je po imieniu (np. odwraca głowę i patrzy w kierunku głosu)?",first_signs,yes; no,NA,NA,NA
item_2,first_signs_2,Reaguje na okrzyk „Nie!” (przerywając wykonywaną czynność choć na chwilę)?,first_signs,yes; no,NA,NA,NA
item_3,first_signs_3,Reaguje na słowa „Tu mama.” lub „Gdzie tata?” (szukając matki lub ojca wzrokiem)?,first_signs,yes; no,NA,NA,NA
item_4,phrases_1,Chcesz jeść?,phrases,yes; no,NA,NA,NA
item_5,phrases_2,Chcesz spać?,phrases,yes; no,NA,NA,NA
item_6,phrases_3,Chcesz pić?,phrases,yes; no,NA,NA,NA
item_7,phrases_4,Cicho!,phrases,yes; no,NA,NA,NA
item_8,phrases_5,Uważaj!,phrases,yes; no,NA,NA,NA
item_9,phrases_6,Nie ruszaj!/Nie rusz!,phrases,yes; no,NA,NA,NA
item_10,phrases_7,Nie wolno!,phrases,yes; no,NA,NA,NA
item_11,phrases_8,Nie ruszaj się!,phrases,yes; no,NA,NA,NA
item_12,phrases_9,Wstań!,phrases,yes; no,NA,NA,NA
item_13,phrases_10,Siadaj!,phrases,yes; no,NA,NA,NA
item_14,phrases_11,Chodź!,phrases,yes; no,NA,NA,NA
item_15,phrases_12,Popatrz./Zobacz.,phrases,yes; no,NA,NA,NA
item_16,phrases_13,Otwórz buzię.,phrases,yes; no,NA,NA,NA
item_17,phrases_14,Daj mamusi ____.,phrases,yes; no,NA,NA,NA
item_18,phrases_15,Przynieś ____.,phrases,yes; no,NA,NA,NA
item_19,phrases_16,Rzuć piłkę.,phrases,yes; no,NA,NA,NA
item_20,phrases_17,Daj buzi/całuska!,phrases,yes; no,NA,NA,NA
item_21,phrases_18,Zrób babci „moja moja”.,phrases,yes; no,NA,NA,NA
item_22,phrases_19,Zrób „pa pa”.,phrases,yes; no,NA,NA,NA
item_23,phrases_20,Zrób brawo/kosi-kosi!,phrases,yes; no,NA,NA,NA
item_24,phrases_21,Idziemy na spacer.,phrases,yes; no,NA,NA,NA
item_25,phrases_22,Idziemy spać/lulać.,phrases,yes; no,NA,NA,NA
item_26,phrases_23,Kasia/Tomek cacy.,phrases,yes; no,NA,NA,NA
item_27,phrases_24,Mama jest w kuchni.,phrases,yes; no,NA,NA,NA
item_28,word_1,gę gę,word,understands; produces,sounds,honk (goose),honk (goose)
item_29,word_2,hau hau,word,understands; produces,sounds,woof woof,woof woof
item_30,word_3,ko ko ko,word,understands; produces,sounds,cluck-cluck,cluck
item_31,word_4,kwa kwa,word,understands; produces,sounds,quack quack,quack quack
item_32,word_5,miau,word,understands; produces,sounds,meow,meow
item_33,word_6,mee/bee,word,understands; produces,sounds,baa baa,baa baa
item_34,word_7,muu [krowa],word,understands; produces,sounds,moo [cow],moo
item_35,word_8,pi pi pi/ćwir ćwir,word,understands; produces,sounds,tweet tweet,tweet tweet
item_36,word_9,bam/bum/bęc,word,understands; produces,sounds,boom,boom
item_37,word_10,brrum brrum [auto],word,understands; produces,sounds,vroom [car],vroom
item_38,word_11,tik tak,word,understands; produces,sounds,tick-tock,tick tock
item_39,word_12,tralala/lalala,word,understands; produces,sounds,lalala [singing],NA
item_40,word_13,baran,word,understands; produces,animals,ram,sheep
item_41,word_14,biedronka,word,understands; produces,animals,ladybug,ladybug
item_42,word_15,bocian,word,understands; produces,animals,stork,stork
item_43,word_16,gęś,word,understands; produces,animals,goose,goose
item_44,word_17,jeż,word,understands; produces,animals,hedgehog,hedgehog
item_45,word_18,kaczka,word,understands; produces,animals,duck,duck
item_46,word_19,kogut,word,understands; produces,animals,rooster,rooster
item_47,word_20,koń,word,understands; produces,animals,horse,horse
item_48,word_21,kot,word,understands; produces,animals,cat,cat
item_49,word_22,koza,word,understands; produces,animals,goat,goat
item_50,word_23,krowa,word,understands; produces,animals,cow,cow
item_51,word_24,królik,word,understands; produces,animals,rabbit,rabbit
item_52,word_25,kura,word,understands; produces,animals,hen,hen
item_53,word_26,lew,word,understands; produces,animals,lion,lion
item_54,word_27,lis,word,understands; produces,animals,fox,fox
item_55,word_28,małpa,word,understands; produces,animals,monkey,monkey
item_56,word_29,miś/niedźwiedź,word,understands; produces,animals,bear / teddybear,bear
item_57,word_30,mucha,word,understands; produces,animals,fly,fly (animal)
item_58,word_31,myszka,word,understands; produces,animals,mouse,mouse
item_59,word_32,pies,word,understands; produces,animals,dog,dog
item_60,word_33,pingwin,word,understands; produces,animals,penguin,penguin
item_61,word_34,ptaszek,word,understands; produces,animals,bird,bird
item_62,word_35,robak,word,understands; produces,animals,bug,bug
item_63,word_36,ryba_animals,word,understands; produces,animals,fish,fish (animal)
item_64,word_37,słoń,word,understands; produces,animals,elephant,elephant
item_65,word_38,sowa,word,understands; produces,animals,owl,owl
item_66,word_39,ślimak,word,understands; produces,animals,snail,snail
item_67,word_40,świnka,word,understands; produces,animals,pig,pig
item_68,word_41,tygrys,word,understands; produces,animals,tiger,tiger
item_69,word_42,wiewiórka,word,understands; produces,animals,squirrel,squirrel
item_70,word_43,wilk,word,understands; produces,animals,wolf,wolf
item_71,word_44,zając,word,understands; produces,animals,hare,hare
item_72,word_45,żaba,word,understands; produces,animals,frog,frog
item_73,word_46,żółw,word,understands; produces,animals,turtle,turtle
item_74,word_47,żyrafa,word,understands; produces,animals,giraffe,giraffe
item_75,word_48,auto/samochód,word,understands; produces,vehicles,car,car
item_76,word_49,autobus,word,understands; produces,vehicles,bus,bus
item_77,word_50,motor/motocykl,word,understands; produces,vehicles,motorcycle,motorcycle
item_78,word_51,pociąg,word,understands; produces,vehicles,train,train
item_79,word_52,rower,word,understands; produces,vehicles,bicycle,bicycle
item_80,word_53,samolot,word,understands; produces,vehicles,airplane,airplane
item_81,word_54,statek,word,understands; produces,vehicles,ship,ship
item_82,word_55,traktor,word,understands; produces,vehicles,tractor,tractor
item_83,word_56,tramwaj,word,understands; produces,vehicles,tram,tram
item_84,word_57,banan,word,understands; produces,food_drink,banana,banana
item_85,word_58,budyń,word,understands; produces,food_drink,pudding,pudding
item_86,word_59,bułka,word,understands; produces,food_drink,breadroll,bun
item_87,word_60,chleb,word,understands; produces,food_drink,bread,bread
item_88,word_61,chrupki,word,understands; produces,food_drink,crisps,chips
item_89,word_62,ciastko,word,understands; produces,food_drink,cookie,cookie
item_90,word_63,cukier,word,understands; produces,food_drink,sugar,sugar
item_91,word_64,cukierek,word,understands; produces,food_drink,candy,candy
item_92,word_65,czekolada,word,understands; produces,food_drink,chocolate,chocolate
item_93,word_66,dżem,word,understands; produces,food_drink,jam,jam
item_94,word_67,herbata,word,understands; produces,food_drink,tea,tea
item_95,word_68,jabłko,word,understands; produces,food_drink,apple,apple
item_96,word_69,jajko,word,understands; produces,food_drink,egg,egg
item_97,word_70,jedzenie/papu/am,word,understands; produces,food_drink,food / food [baby word],food
item_98,word_71,jogurt,word,understands; produces,food_drink,yogurt,yogurt
item_99,word_72,kaszka,word,understands; produces,food_drink,porridge,porridge
item_100,word_73,kawa,word,understands; produces,food_drink,coffee,coffee
item_101,word_74,kiełbasa,word,understands; produces,food_drink,sausage,sausage
item_102,word_75,makaron/kluski,word,understands; produces,food_drink,pasta / noodles,pasta
item_103,word_76,masło/margaryna,word,understands; produces,food_drink,butter / margarine,butter
item_104,word_77,mięso,word,understands; produces,food_drink,meat,meat
item_105,word_78,mleko,word,understands; produces,food_drink,milk,milk
item_106,word_79,paluszki,word,understands; produces,food_drink,saltsticks,snack
item_107,word_80,picie,word,understands; produces,food_drink,drink (beverage),drink (beverage)
item_108,word_81,ser,word,understands; produces,food_drink,cheese,cheese
item_109,word_82,sok,word,understands; produces,food_drink,juice,juice
item_110,word_83,szynka,word,understands; produces,food_drink,ham,ham
item_111,word_84,woda_food_drink,word,understands; produces,food_drink,water (beverage),water (beverage)
item_112,word_85,ziemniaki/kartofle,word,understands; produces,food_drink,potatoes,potato
item_113,word_86,zupa,word,understands; produces,food_drink,soup,soup
item_114,word_87,bajka,word,understands; produces,toys,fairytale,story
item_115,word_88,balonik,word,understands; produces,toys,balloon,balloon
item_116,word_89,kartka/papier,word,understands; produces,toys,paper,paper
item_117,word_90,klocki,word,understands; produces,toys,block,block
item_118,word_91,książka,word,understands; produces,toys,book,book
item_119,word_92,lalka,word,understands; produces,toys,doll,doll
item_120,word_93,łopatka,word,understands; produces,toys,shovel,shovel
item_121,word_94,piłka,word,understands; produces,toys,ball,ball
item_122,word_95,pisak/długopis,word,understands; produces,toys,pen,pen
item_123,word_96,smoczek,word,understands; produces,toys,pacifier,pacifier
item_124,word_97,wiaderko,word,understands; produces,toys,bucket,bucket
item_125,word_98,buty,word,understands; produces,clothing,shoes,shoe
item_126,word_99,czapka,word,understands; produces,clothing,cap,cap
item_127,word_100,guzik,word,understands; produces,clothing,button,button
item_128,word_101,kapelusz,word,understands; produces,clothing,hat,hat
item_129,word_102,kieszeń,word,understands; produces,clothing,pocket,pocket
item_130,word_103,koszula,word,understands; produces,clothing,shirt,shirt
item_131,word_104,kurtka,word,understands; produces,clothing,jacket,jacket
item_132,word_105,majtki,word,understands; produces,clothing,underpants,underpants
item_133,word_106,pantofle/kapcie,word,understands; produces,clothing,slippers,slipper
item_134,word_107,pieluszka/pampers,word,understands; produces,clothing,diaper,diaper
item_135,word_108,piżama,word,understands; produces,clothing,pajamas,pajamas
item_136,word_109,rajstopy/rajtuzy,word,understands; produces,clothing,tights,tights
item_137,word_110,rękawiczki,word,understands; produces,clothing,gloves,glove
item_138,word_111,skarpetki,word,understands; produces,clothing,socks,sock
item_139,word_112,spodnie,word,understands; produces,clothing,pants,pants
item_140,word_113,sukienka,word,understands; produces,clothing,dress,dress (object)
item_141,word_114,sweter,word,understands; produces,clothing,sweater,sweater
item_142,word_115,szalik,word,understands; produces,clothing,scarf,scarf
item_143,word_116,śliniaczek,word,understands; produces,clothing,bib,bib
item_144,word_117,ubranie,word,understands; produces,clothing,clothes,clothes
item_145,word_118,broda,word,understands; produces,body_parts,chin,chin
item_146,word_119,brzuch,word,understands; produces,body_parts,tummy,tummy
item_147,word_120,buzia,word,understands; produces,body_parts,face / mouth,mouth
item_148,word_121,czoło,word,understands; produces,body_parts,forehead,forehead
item_149,word_122,głowa,word,understands; produces,body_parts,head,head
item_150,word_123,język,word,understands; produces,body_parts,tongue,tongue
item_151,word_124,kolano,word,understands; produces,body_parts,knee,knee
item_152,word_125,noga,word,understands; produces,body_parts,leg,leg
item_153,word_126,nos,word,understands; produces,body_parts,nose,nose
item_154,word_127,oko,word,understands; produces,body_parts,eye,eye
item_155,word_128,palec,word,understands; produces,body_parts,finger / toe,finger
item_156,word_129,paznokcie/pazurki,word,understands; produces,body_parts,nails,nail (body part)
item_157,word_130,pępek,word,understands; produces,body_parts,belly button,belly button
item_158,word_131,plecy,word,understands; produces,body_parts,back,back (body part)
item_159,word_132,pupa,word,understands; produces,body_parts,bottom,butt
item_160,word_133,ręka,word,understands; produces,body_parts,hand,hand
item_161,word_134,szyja,word,understands; produces,body_parts,neck,neck
item_162,word_135,ucho,word,understands; produces,body_parts,ear,ear
item_163,word_136,włosy,word,understands; produces,body_parts,hair,hair
item_164,word_137,ząb,word,understands; produces,body_parts,tooth,tooth
item_165,word_138,balkon,word,understands; produces,furniture_rooms,balcony,balcony
item_166,word_139,drzwi,word,understands; produces,furniture_rooms,door,door
item_167,word_140,dywan,word,understands; produces,furniture_rooms,carpet,carpet
item_168,word_141,fotel,word,understands; produces,furniture_rooms,armchair,armchair
item_169,word_142,krzesło,word,understands; produces,furniture_rooms,chair,chair
item_170,word_143,kuchnia,word,understands; produces,furniture_rooms,kitchen,kitchen
item_171,word_144,lodówka,word,understands; produces,furniture_rooms,fridge,fridge
item_172,word_145,łazienka,word,understands; produces,furniture_rooms,bathroom,bathroom
item_173,word_146,łóżko,word,understands; produces,furniture_rooms,bed,bed
item_174,word_147,odkurzacz,word,understands; produces,furniture_rooms,vacuum cleaner,vacuum
item_175,word_148,okno,word,understands; produces,furniture_rooms,window,window
item_176,word_149,podłoga,word,understands; produces,furniture_rooms,floor,floor
item_177,word_150,pokój,word,understands; produces,furniture_rooms,room,room
item_178,word_151,półka/regał,word,understands; produces,furniture_rooms,shelf,shelf
item_179,word_152,pralka,word,understands; produces,furniture_rooms,washing machine,washing machine
item_180,word_153,schody,word,understands; produces,furniture_rooms,stairs,stairs
item_181,word_154,stół,word,understands; produces,furniture_rooms,table,table
item_182,word_155,szafa,word,understands; produces,furniture_rooms,wardrobe,wardrobe
item_183,word_156,szuflada,word,understands; produces,furniture_rooms,drawer,drawer
item_184,word_157,ściana,word,understands; produces,furniture_rooms,wall,wall
item_185,word_158,telewizor,word,understands; produces,furniture_rooms,tv,tv
item_186,word_159,ubikacja/ustęp,word,understands; produces,furniture_rooms,toilet,toilet
item_187,word_160,wanna,word,understands; produces,furniture_rooms,bathtub,bathtub
item_188,word_161,wózek,word,understands; produces,furniture_rooms,stroller,stroller
item_189,word_162,butelka,word,understands; produces,household,bottle,bottle
item_190,word_163,garnek,word,understands; produces,household,pot,pot
item_191,word_164,gazeta,word,understands; produces,household,newspaper,newspaper
item_192,word_165,grzebień,word,understands; produces,household,comb (object),comb (object)
item_193,word_166,klucz,word,understands; produces,household,key,key
item_194,word_167,koc/kołdra,word,understands; produces,household,blanket / duvet,blanket
item_195,word_168,koszyk,word,understands; produces,household,basket,basket
item_196,word_169,kubek,word,understands; produces,household,cup,cup
item_197,word_170,lampa,word,understands; produces,household,lamp,lamp
item_198,word_171,lekarstwa/tabletki,word,understands; produces,household,medicine / pills,medicine
item_199,word_172,lustro,word,understands; produces,household,mirror,mirror
item_200,word_173,łyżka,word,understands; produces,household,spoon,spoon
item_201,word_174,mydło,word,understands; produces,household,soap,soap
item_202,word_175,nocnik,word,understands; produces,household,potty,potty
item_203,word_176,nożyczki,word,understands; produces,household,scissors,scissors
item_204,word_177,nóż,word,understands; produces,household,knife,knife
item_205,word_178,okulary,word,understands; produces,household,glasses,glasses
item_206,word_179,pieniądze,word,understands; produces,household,money,money
item_207,word_180,poduszka,word,understands; produces,household,pillow,pillow
item_208,word_181,pudełko,word,understands; produces,household,box,box
item_209,word_182,radio,word,understands; produces,household,radio,radio
item_210,word_183,ręcznik,word,understands; produces,household,towel,towel
item_211,word_184,szczoteczka do zębów,word,understands; produces,household,toothbrush,toothbrush
item_212,word_185,szklanka,word,understands; produces,household,glass,glass
item_213,word_186,szmata/ścierka,word,understands; produces,household,dishcloth,rag
item_214,word_187,śmieci,word,understands; produces,household,garbage,trash
item_215,word_188,talerz,word,understands; produces,household,plate,plate
item_216,word_189,telefon/komórka,word,understands; produces,household,phone / mobile,telephone
item_217,word_190,torebka,word,understands; produces,household,bag,bag
item_218,word_191,widelec,word,understands; produces,household,fork,fork
item_219,word_192,zdjęcie/fotografia,word,understands; produces,household,photo,photo
item_220,word_193,zegarek,word,understands; produces,household,clock / watch,watch
item_221,word_194,żelazko,word,understands; produces,household,iron,iron
item_222,word_195,deszcz,word,understands; produces,outside,rain,rain (weather)
item_223,word_196,dom,word,understands; produces,outside,home / house,home
item_224,word_197,drzewo,word,understands; produces,outside,tree,tree
item_225,word_198,kamień,word,understands; produces,outside,stone,stone
item_226,word_199,kijek/patyk,word,understands; produces,outside,stick,stick
item_227,word_200,kościół,word,understands; produces,outside,church,church
item_228,word_201,księżyc,word,understands; produces,outside,moon,moon
item_229,word_202,kwiatek,word,understands; produces,outside,flower,flower
item_230,word_203,listek,word,understands; produces,outside,leaf,leaf
item_231,word_204,na dwór/na pole,word,understands; produces,outside,outside,outside
item_232,word_205,niebo,word,understands; produces,outside,sky,sky
item_233,word_206,piasek/piaskownica,word,understands; produces,outside,sand / sandbox,sandbox
